conversion_id,transaction_id,date,click_date,delta_hours,offer_id,offer_name,offer_url_id,creative_id,event_id,event_name,revenue,revenue_type,source_id,sub1,sub2,sub3,sub4,sub5,session_user_ip,conversion_user_ip,http_user_agent,country,country_code,region,city,dma,carrier,platform,os_version,device_type,brand,browser,language,isp,referer,coupon_code,app_id,idfa,idfa_md5,idfa_sha1,google_ad_id,google_ad_id_md5,google_ad_id_sha1,android_id,android_id_md5,android_id_sha1,currency_id,is_view_through,order_id,adv1,adv2,adv3,adv4,adv5,sale_amount,network_id
c076d8b3777f4676a63581c33726aa31,6b6029c70f4f4db79368b67fdd08bd6f,2025-09-11 04:27:27,2025-09-11 10:00:51,-5.56,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.83,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000948524,HB Frames,Saudi Arabia,,,data_team_push,16.56,1221
70ad825e2a2443d4b09c92e0bd0fac6a,604f9890f6f943f2b14b4b29ac4c56f2,2025-09-11 05:19:45,2025-09-11 10:00:49,-4.68,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.62,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,f5,,,,,,,,,,,USD,0,6000948559,HB Frames,Saudi Arabia,,,data_team_push,32.40,1221
e3c2043f339e476b897127fbcd927bd9,4f4053de0fa54b989503f522a80caea9,2025-09-13 06:24:01,2025-09-13 10:00:48,-3.61,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.83,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000950460,HB Frames,Saudi Arabia,,,data_team_push,16.56,1221
819754fbaf804d8ba9e03564c2e81765,dac41cd1e40d4328816752f0778cb40b,2025-09-13 08:57:15,2025-09-14 10:01:30,-25.07,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.65,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000950537,3P,Saudi Arabia,,,data_team_push,72.96,1221
bb57df44397f4d329527f7c4b4932ed1,576db0d66ecc4957b2fb59022f9b8091,2025-09-13 19:36:08,2025-09-14 10:01:13,-14.42,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,4.29,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,4000077628,3P,UAE,,,data_team_push,85.83,1221
5aa06f19d1984158a568643893cfb209,7685c9d5423447f0b5de1830de8f3320,2025-09-13 21:45:30,2025-09-14 10:01:06,-12.26,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.67,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,urpay,,,,,,,,,,,USD,0,6000950903,3P,Saudi Arabia,,,data_team_push,73.44,1221
0be768b84f69475689d7a86ef0c09ca7,5f8255df329c47e1a91fbb19e8317c81,2025-09-13 22:10:05,2025-09-14 10:01:05,-11.85,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.43,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg9,,,,,,,,,,,USD,0,6000950922,HB Frames,Saudi Arabia,,,data_team_push,28.56,1221
700980f14b6c4ac8bdaa229d21eec167,a7d4dc00323444328fff0fabec7f29cb,2025-09-14 05:53:02,2025-09-14 10:00:37,-4.13,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.47,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,f5,,,,,,,,,,,USD,0,2000632355,3P,UAE,,,data_team_push,29.43,1221
091a2680e74c44eaa7b9e3ab6ca78122,2170f2ed015443e3b7fad76071f324b3,2025-09-14 23:22:25,2025-09-15 10:01:10,-10.65,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.96,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dd1,,,,,,,,,,,USD,0,2000632759,3P,UAE,,,data_team_push,39.24,1221
9a619364b4d14009848554747e531887,051023764f32411db1cf3a7617b4ac6f,2025-09-15 21:29:34,2025-09-16 10:01:07,-12.53,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.37,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg13,,,,,,,,,,,USD,0,6000952674,HB Lense,Saudi Arabia,,,data_team_push,27.36,1221
